word,meaning,pronunciation,syllables,partOfSpeech,example
baseball,"야구",/ˈbeɪs.bɔːl/,b-as-eb-all,noun,"'baseball'은 9명으로 구성된 두 팀이 방망이, 공, 글러브를 사용해 겨루는 인기 스포츠인 '야구'를 의미합니다."
basement,"지하실",/ˈbeɪsmənt/,b-as-em-ent,noun,"'basement'는 건물의 땅 아래층에 있는 공간, 즉 '지하실' 또는 '지하층'을 의미합니다."
basket,"바구니",/ˈbaːskət/,b-ask-et,noun,"'basket'은 물건을 담거나 운반하는 데 쓰이는 '바구니'를 의미합니다."
basketball,"농구",/ˈbɑːs.kɪt.bɔːl/,b-ask-etb-all,noun,"'basketball'은 5명으로 구성된 두 팀이 공을 던져 상대편 골대에 넣는 스포츠인 '농구'를 의미합니다."
bathroom,"욕실, 화장실",/ˈbæθ.ɹuːm/,b-athr-oom,noun,"'bathroom'은 욕조나 샤워 시설이 있는 '욕실'을 의미하며, 보통 '화장실'이라는 뜻으로 더 널리 쓰입니다."
battery,"건전지, 배터리",/ˈbætəɹi/,b-att-er-y,noun,"'battery'는 전기 장치에 전원을 공급하는 '건전지'나 '배터리'를 의미합니다. 법률 용어로는 '폭행'을 뜻하기도 합니다."
bean,"콩",/biːn/,b-ean,noun,"'bean'은 식용 가능한 씨앗의 일종인 '콩'을 의미합니다. (예: coffee bean - 원두)"
beforehand,"미리, 사전에",/bɪˈfɔːhænd/,b-ef-or-eh-and,adverb,"'beforehand'는 어떤 일이 일어나기 전에, '미리' 또는 '사전에'라는 의미를 가진 부사입니다. 'in advance'와 비슷한 의미입니다."
beginner,"초보자",/bɪˈɡɪnə/,b-eg-inn-er,noun,"'beginner'는 어떤 활동이나 기술을 이제 막 배우기 시작한 사람, 즉 '초보자'를 의미합니다."
behalf,"이익, 자기편",,b-eh-alf,noun,"'behalf'는 단독으로 쓰이기보다는 'on behalf of ~' 또는 'in behalf of ~' 형태로 쓰여 '~을 대신하여', '~을 대표하여'라는 의미를 나타냅니다."
bench,"벤치, 긴 의자",/bɛntʃ/,b-ench,noun,"'bench'는 여러 사람이 함께 앉을 수 있는 '긴 의자'를 의미하며, 주로 공원이나 공공장소에서 볼 수 있습니다. 법정의 '판사석'을 의미하기도 합니다."
beneficial,"유익한, 이로운",/ˌbɛnəˈfɪʃəl/,b-en-ef-ic-ial,adjective,"'beneficial'은 건강, 환경, 조건 등에 긍정적인 영향을 주는, 즉 '유익한' 또는 '이로운'이라는 의미의 형용사입니다. 'be beneficial to ~' 형태로 '~에 이롭다'라고 쓰입니다."
beverage,"음료",/ˈbevəɹɪdʒ/,b-ev-er-ag-e,noun,"'beverage'는 물을 제외한 마실 것, 즉 '음료'를 총칭하는 단어입니다. 'drink'보다 격식 있는 표현입니다."
bicycle,"자전거",/ˈbaɪsɪkl̩/,b-ic-ycl-e,noun,"'bicycle'은 페달을 밟아 움직이는 두 바퀴 달린 탈것, 즉 '자전거'를 의미합니다. 줄여서 'bike'라고도 합니다."
biography,"전기, 일대기",/baɪˈɒɡɹəfi/,b-iogr-aph-y,noun,"'biography'는 특정 인물의 삶에 대한 이야기를 기록한 글, 즉 '전기' 또는 '일대기'를 의미합니다. 본인이 직접 쓴 것은 'autobiography'(자서전)라고 합니다."
biology,"생물학",/baɪˈɒlədʒɪ/,b-iol-og-y,noun,"'biology'는 생명과 살아있는 유기체를 연구하는 학문, 즉 '생물학'을 의미합니다."
birthday,"생일",/ˈbɜːθ.deɪ/,b-irthd-ay,noun,"'birthday'는 어떤 사람이 태어난 날을 매년 기념하는 날, 즉 '생일'을 의미합니다."
blanket,"담요",/ˈblæŋkɪt/,bl-ank-et,noun,"'blanket'은 주로 잠을 잘 때 몸을 따뜻하게 덮는 침구의 일종인 '담요'를 의미합니다. 비유적으로 '(온통) 뒤덮는 것'이라는 뜻으로도 쓰입니다."
blueprint,"청사진",/ˈbluːˌpɹɪnt/,bl-uepr-int,noun,"'blueprint'는 건물이나 기계의 세부적인 계획을 담은 '설계도'를 의미하며, 비유적으로 어떤 일의 상세한 '계획'이나 '청사진'을 뜻하기도 합니다."
boardroom,"회의실",/ˈbɔɹdˌɹuːm/,b-oardr-oom,noun,"'boardroom'은 주로 회사의 이사회(board of directors)가 회의를 하는 중요한 방, 즉 '(중역) 회의실'을 의미합니다."
bonus,"보너스, 상여금",/ˈbəʊ.nəs/,b-on-us,noun,"'bonus'는 급여 외에 추가로 지급되는 돈, 즉 '보너스'나 '상여금'을 의미하며, 예상치 못한 '덤'이나 '혜택'을 뜻하기도 합니다."
bookcase,"책장",/[ˈbʊkːeɪs]/,b-ookc-as-e,noun,"'bookcase'는 책을 보관하고 진열하기 위한 가구, 즉 '책장' 또는 '책꽂이'를 의미합니다."
booklet,"소책자",/ˈbʊk.lət/,b-ookl-et,noun,"'booklet'은 보통 적은 페이지로 구성된 작고 얇은 책, 즉 '소책자'나 '팸플릿'을 의미합니다."
bookstore,"서점",/ˈbʊkstɔː/,b-ookst-or-e,noun,"'bookstore'는 책을 판매하는 상점, 즉 '서점'을 의미합니다."
booth,"부스, 칸막이 공간",/buːð/,b-ooth,noun,"'booth'는 박람회장의 '전시 부스', 공중전화 '부스', 식당의 '칸막이 좌석' 등 부분적으로 막혀 있는 작은 공간을 의미합니다."
born,"태어난",/ˈbɔːn/,b-orn,adjective,"'born'은 동사 'bear'의 과거분사 형태로, 주로 'be born'의 형태로 쓰여 '(세상에) 태어난'이라는 수동의 의미를 나타냅니다."
bound,"~행의; ~할 것 같은",/ˈbaʊnd/,b-ound,adjective,"'bound'는 'be bound for ~' 형태로 쓰여 '~로 향하는', '~행의'라는 의미를 나타내고, 'be bound to ~' 형태로 쓰여 '반드시 ~하게 되어 있는'이라는 의미를 나타냅니다."
brainstorm,"브레인스토밍하다; 묘안",/ˈbɹeɪnstɔː(ɹ)m/,br-ainst-orm,verb,"'brainstorm'은 어떤 문제에 대해 여러 사람이 자유롭게 아이디어를 내놓고 토론하는 것, 즉 '브레인스토밍하다'라는 의미의 동사입니다. 명사로는 갑자기 떠오른 '획기적인 생각'이나 '묘안'을 뜻합니다."
brake,"브레이크, 제동 장치",/bɹeɪk/,br-ak-e,noun,"'brake'는 자동차나 자전거 등의 속도를 줄이거나 멈추게 하는 '제동 장치', 즉 '브레이크'를 의미합니다. 동사로는 '브레이크를 밟다'라는 뜻으로 쓰입니다."
briefcase,"서류 가방",/ˈbɹiːfˌkeɪs/,br-iefc-as-e,noun,"'briefcase'는 주로 사업가들이 서류나 노트북 등을 넣어 다니는 손에 드는 형태의 '서류 가방'을 의미합니다."
broaden,"넓히다",,br-oad-en,verb,"'broaden'은 물리적인 폭을 '넓히다'는 의미와 함께, 경험, 지식, 시야 등을 '확장하다'는 추상적인 의미로도 널리 사용되는 동사입니다."
brochure,"안내 책자, 브로슈어",/ˈbɹəʊ.ʃə(ɹ)/,br-och-ur-e,noun,"'brochure'는 상품이나 서비스를 광고하거나 특정 장소를 안내하기 위해 만든 얇은 책자, 즉 '브로슈어'나 '팸플릿'을 의미합니다."
broker,"중개인",/ˈbɹəʊkə/,br-ok-er,noun,"'broker'는 주식, 보험, 부동산 등의 거래에서 판매자와 구매자 사이를 연결해주는 '중개인'을 의미합니다. 동사로는 '중개하다'는 뜻입니다."
broom,"빗자루",/bɹuːm/,br-oom,noun,"'broom'은 바닥을 청소할 때 쓰는 도구인 '빗자루'를 의미합니다."
browse,"둘러보다; 훑어보다",/bɹaʊz/,br-ows-e,verb,"'browse'는 가게에서 물건을 살 의도는 명확치 않지만 이것저것 '둘러보다'라는 의미와, 책이나 인터넷 기사 등을 가볍게 '훑어보다'라는 의미로 사용됩니다."
buffet,"뷔페; 강타하다",/ˈbʊfeɪ/,b-uff-et,noun,"'buffet'는 발음에 따라 의미가 달라집니다. /ˈbʊfeɪ/(부페이)로 발음되면 여러 음식을 차려놓고 손님이 직접 가져다 먹는 식사 방식인 '뷔페'를, /ˈbʌfɪt/(버핏)으로 발음되면 강한 바람이나 파도 등이 계속해서 '강타하다'는 의미의 동사를 나타냅니다."
bug,"벌레; 오류",/bʌɡ/,b-ug,noun,"'bug'는 작은 '벌레'를 통칭하는 비격식적인 단어이며, 컴퓨터 프로그램이나 시스템에서 발생하는 '오류'나 '결함'을 의미하는 말로도 매우 흔하게 쓰입니다."
bulb,"전구; 구근",/bʌlb/,b-ulb,noun,"'bulb'는 불을 밝히는 '전구'(light bulb)를 의미하는 단어로 가장 많이 쓰이며, 튤립처럼 뿌리 부분이 둥근 식물의 '구근'을 뜻하기도 합니다."
bulk,"대부분; 부피",/bʌlk/,b-ulk,noun,"'bulk'는 어떤 것의 '대부분'을 의미하며, 크고 무거운 것의 '부피'나 '규모'를 나타내기도 합니다. 'in bulk'는 '대량으로'라는 뜻의 숙어입니다."
bulletin,"게시, 공고",/ˈbʊlətɪn/,b-ull-et-in,noun,"'bulletin'은 중요한 정보를 알리는 짧은 '공고'나 '뉴스 단신'을 의미합니다. 'bulletin board'는 '게시판'입니다."
businessman,"사업가, 남성 직장인",/ˈbɪznəsmən/,b-us-in-essm-an,noun,"'businessman'은 사업을 하는 사람, 즉 '사업가' 또는 회사에 다니는 '남성'을 총칭하는 단어입니다."
businessperson,"사업가, 직장인",,b-us-in-essp-ers-on,noun,"'businessperson'은 성별에 관계없이 사업을 하거나 회사에 다니는 사람, 즉 '기업인' 또는 '직장인'을 가리키는 중립적인 단어입니다."
butter,"버터",/ˈbʊtə/,b-utt-er,noun,"'butter'는 우유의 크림으로 만든 유지방 식품인 '버터'를 의미합니다."
bye,"안녕 (작별 인사); 부전승",/baɪ/,b-ye,exclamation,"'bye'는 'goodbye'의 줄임말로, 헤어질 때 하는 비격식적인 인사말인 '안녕'을 의미합니다. 스포츠 토너먼트에서는 상대편 없이 다음 라운드로 진출하는 '부전승'을 뜻하기도 합니다."
by-law,"(단체 내의) 규약, 내규",/ˈbaɪ.lɔː/,b-y--law,noun,"'by-law'는 특정 단체나 조직 내부에서만 적용되는 자체적인 규칙, 즉 '규약'이나 '내규'를 의미합니다."
cab,"택시",/kæb/,c-ab,noun,"'cab'은 요금을 받고 승객을 태우는 자동차, 즉 '택시(taxi)'를 의미하는 비격식적인 단어입니다."
cabin,"객실; 오두막",/ˈkæbɪn/,c-ab-in,noun,"'cabin'은 비행기나 배의 '객실'을 의미하며, 통나무 등으로 간단하게 지은 시골의 '오두막집'을 뜻하기도 합니다."
cabinet,"캐비닛, 수납장; 내각",/ˈkæ.bɪ.nɪt/,c-ab-in-et,noun,"'cabinet'은 서류나 물건을 보관하는 '수납장'을 의미하는 동시에, 대통령을 보좌하는 장관들로 구성된 정부의 최고 의결 기관인 '내각'을 뜻하기도 합니다."
café,"카페, 커피숍",/ˈkæfeɪ/,c-afé,noun,"'café'는 커피, 차, 간단한 식사 등을 파는 '커피숍', 즉 '카페'를 의미합니다."
cafeteria,"구내식당",,c-af-et-er-ia,noun,"'cafeteria'는 학교, 회사, 병원 등에서 음식을 직접 가져다 먹는 셀프서비스 방식의 식당, 즉 '구내식당'을 의미합니다."
cage,"우리, 새장",/keɪdʒ/,c-ag-e,noun,"'cage'는 동물이나 새를 가두어 기르는 '우리'나 '새장'을 의미합니다."
calculation,"계산",/kælkjuˈleɪʃən/,c-alc-ul-at-ion,noun,"'calculation'은 숫자를 더하고 빼는 등의 수학적 행위, 즉 '계산'을 의미하며, 신중한 '추정'이나 '예측'이라는 의미로도 쓰입니다."
calculator,"계산기",/kæl.kjə.leɪ.təɹ/,c-alc-ul-at-or,noun,"'calculator'는 수학 계산을 빠르고 정확하게 할 수 있도록 도와주는 전자 기기, 즉 '계산기'를 의미합니다."
calendar,"달력",/ˈkæl.ən.də/,c-al-end-ar,noun,"'calendar'는 날짜, 요일, 월 등을 표시하여 시간의 흐름을 보여주는 '달력'을 의미하며, 중요한 일정을 적어 놓은 '일정표'를 뜻하기도 합니다."
caller,"전화 건 사람",/ˈkɔːlə/,c-all-er,noun,"'caller'는 전화를 거는 사람, 즉 '전화 건 사람' 또는 '송화자'를 의미합니다."
campus,"캠퍼스, 교정",/ˈkæmpəs/,c-amp-us,noun,"'campus'는 대학교의 건물과 부지 전체, 즉 '교정' 또는 '캠퍼스'를 의미합니다."
cancellation,"취소",/kænsəˈleɪʃən/,c-anc-ell-at-ion,noun,"'cancellation'은 예약이나 계획 등을 없던 일로 하는 것, 즉 '취소'를 의미하는 명사입니다."
candidate,"후보자, 지원자",/ˈkæn.dɪdət/,c-and-id-at-e,noun,"'candidate'는 선거에 출마한 '후보자' 또는 일자리에 지원한 '지원자'를 의미합니다."
candy,"사탕, 캔디",/ˈkændi/,c-and-y,noun,"'candy'는 설탕을 주원료로 만든 달콤한 과자, 즉 '사탕'이나 '캔디'를 총칭하는 단어입니다."
captain,"주장; 선장, 기장",/ˈkæp.tən/,c-apt-ain,noun,"'captain'은 스포츠 팀의 리더인 '주장'을 의미하며, 배의 최고 책임자인 '선장'이나 비행기의 '기장'을 뜻하기도 합니다."
careless,"부주의한, 조심성 없는",/ˈkɛələs/,c-ar-el-ess,adjective,"'careless'는 충분한 주의를 기울이지 않아 실수를 하는, 즉 '부주의한' 또는 '조심성 없는' 태도를 묘사하는 형용사입니다."
cargo,"화물",/ˈkɑːɡəʊ/,c-arg-o,noun,"'cargo'는 배, 비행기, 트럭 등으로 운송되는 '화물'이나 '짐'을 의미합니다. 주로 대량의 상품을 지칭합니다."
carpenter,"목수",/ˈkɑː.pən.tə/,c-arp-ent-er,noun,"'carpenter'는 나무를 다루어 건물이나 가구를 만드는 일을 하는 사람, 즉 '목수'를 의미합니다."
carrier,"운송 회사; 항공모함",/ˈkæ.ɹɪ.ə/,c-arr-ier,noun,"'carrier'는 사람이나 물건을 운반하는 '운송 회사'를 의미하며, 군사적으로는 비행기를 싣고 다니는 배인 '항공모함'(aircraft carrier)을 뜻합니다."
cart,"카트, 수레",/kɑːt/,c-art,noun,"'cart'는 물건을 운반하는 데 사용되는 바퀴 달린 '수레'나 쇼핑할 때 사용하는 '쇼핑 카트'를 의미합니다."
carton,"(종이로 만든) 상자, 통",/ˈkɑːtn̩/,c-art-on,noun,"'carton'은 우유, 주스, 계란 등을 담는 두꺼운 종이로 만든 '상자'나 '통'을 의미합니다."
cartridge,"카트리지",/ˈkɑːtɹɪdʒ/,c-artr-idg-e,noun,"'cartridge'는 프린터의 '잉크 카트리지'나 총에 사용되는 '탄약통'처럼, 교체하여 사용할 수 있도록 만들어진 작은 용기를 의미합니다."
cashier,"계산원",/kəˈʃɪə/,c-ash-ier,noun,"'cashier'는 상점이나 식당 등에서 돈을 받고 계산을 담당하는 직원, 즉 '계산원'을 의미합니다."
casual,"격식을 차리지 않는; 임시의",/ˈkɛʒɘl/,c-as-ual,adjective,"'casual'은 복장 등이 '격식을 차리지 않는', '평상시의'라는 의미와, 고용 형태가 '임시의', '비정규적인'이라는 의미로 사용됩니다."
cater,"(행사에) 음식을 공급하다",/ˈkeɪtə/,c-at-er,verb,"'cater'는 파티나 행사 등 특정 모임을 위해 음식을 준비하고 제공하는 것, 즉 '음식을 공급하다'라는 의미의 동사입니다. 'cater to ~'는 '~의 요구를 맞추다'라는 뜻입니다."
caterer,"출장 요리 업체",/ˈkeɪtəɹəɹ/,c-at-er-er,noun,"'caterer'는 행사나 모임에 음식을 제공하는 서비스를 하는 사람이나 회사, 즉 '출장 요리 업체'를 의미합니다."
caution,"주의, 조심",/ˈkɔːʃ(ə)n/,c-aut-ion,noun,"'caution'은 위험을 피하기 위한 '주의'나 '조심'을 의미하는 명사입니다. 동사로는 '~에게 주의를 주다', '경고하다'는 뜻으로 쓰입니다."
cautious,"조심스러운, 신중한",/ˈkɔːʃəs/,c-aut-ious,adjective,"'cautious'는 위험을 피하기 위해 매우 조심스럽게 행동하는 태도, 즉 '신중한' 또는 '조심스러운'을 묘사하는 형용사입니다."
ceiling,"천장",/ˈsiːlɪŋ/,c-eil-ing,noun,"'ceiling'은 방이나 공간의 위쪽을 덮는 구조물, 즉 '천장'을 의미합니다. 비유적으로 가격, 임금 등의 '상한선'을 뜻하기도 합니다."
celebrity,"유명 인사",/sɪˈlɛbɹɪti/,c-el-ebr-it-y,noun,"'celebrity'는 대중에게 널리 알려진 사람, 특히 연예인이나 스포츠 스타와 같은 '유명 인사'를 의미합니다. 줄여서 'celeb'이라고도 합니다."
cellphone,"휴대폰",/ˈsɛlfəʊn/,c-ellph-on-e,noun,"'cellphone'은 무선으로 통화할 수 있는 휴대용 전화기, 즉 '휴대폰'을 의미하며, 'mobile phone'과 같은 뜻으로 쓰입니다."
centimeter,"센티미터",,c-ent-im-et-er,noun,"'centimeter'는 길이를 재는 단위로, 1미터의 100분의 1에 해당하는 '센티미터(cm)'를 의미합니다."
certificate,"증명서, 자격증",,c-ert-if-ic-at-e,noun,"'certificate'는 특정 사실을 공식적으로 증명하는 문서인 '증명서'나, 특정 기술이나 과정을 이수했음을 보여주는 '자격증'을 의미합니다."
